lad2,month,collisions,ksi,share_dark,share_wet,ksi_rate
29,2019-11,47,6,0.48936170212765956,0.46808510638297873,0.1276595744680851
29,2019-12,36,4,0.4166666666666667,0.4166666666666667,0.1111111111111111
29,2020-01,36,2,0.4444444444444444,0.3333333333333333,0.05555555555555555
29,2020-02,30,3,0.5,0.36666666666666664,0.1
29,2020-03,35,0,0.2571428571428571,0.22857142857142856,0.0
29,2020-04,12,4,0.25,0.0,0.3333333333333333
29,2020-05,29,3,0.06896551724137931,0.06896551724137931,0.10344827586206896
29,2020-06,23,3,0.043478260869565216,0.21739130434782608,0.13043478260869565
29,2020-07,40,7,0.15,0.175,0.175
29,2020-08,41,8,0.17073170731707318,0.04878048780487805,0.1951219512195122
29,2020-09,25,4,0.32,0.04,0.16
29,2020-10,37,6,0.40540540540540543,0.4864864864864865,0.16216216216216217
29,2020-11,30,4,0.4,0.36666666666666664,0.13333333333333333
29,2020-12,24,3,0.5833333333333334,0.4166666666666667,0.125
290,2019-01,15,7,0.7333333333333333,0.6666666666666666,0.4666666666666667
290,2019-02,25,5,0.44,0.24,0.2
290,2019-03,12,4,0.16666666666666666,0.4166666666666667,0.3333333333333333
290,2019-04,15,3,0.2,0.13333333333333333,0.2
290,2019-05,12,4,0.08333333333333333,0.16666666666666666,0.3333333333333333
290,2019-06,17,1,0.17647058823529413,0.11764705882352941,0.058823529411764705
290,2019-07,14,2,0.07142857142857142,0.21428571428571427,0.14285714285714285
290,2019-08,15,4,0.0,0.3333333333333333,0.26666666666666666
290,2019-09,23,6,0.13043478260869565,0.34782608695652173,0.2608695652173913
290,2019-10,18,6,0.3333333333333333,0.6111111111111112,0.3333333333333333
290,2019-11,14,2,0.5,0.7142857142857143,0.14285714285714285
290,2019-12,13,2,0.46153846153846156,1.0,0.15384615384615385
290,2020-01,25,4,0.44,0.48,0.16
290,2020-02,19,3,0.47368421052631576,0.5263157894736842,0.15789473684210525
290,2020-03,18,6,0.16666666666666666,0.2222222222222222,0.3333333333333333
290,2020-04,8,2,0.125,0.375,0.25
290,2020-05,9,2,0.0,0.0,0.2222222222222222
290,2020-06,9,3,0.4444444444444444,0.4444444444444444,0.3333333333333333
290,2020-07,12,5,0.08333333333333333,0.25,0.4166666666666667
290,2020-08,17,4,0.17647058823529413,0.29411764705882354,0.23529411764705882
290,2020-09,10,3,0.1,0.2,0.3
290,2020-10,15,3,0.4,0.4666666666666667,0.2
290,2020-11,21,6,0.38095238095238093,0.42857142857142855,0.2857142857142857
290,2020-12,15,3,0.4666666666666667,0.6666666666666666,0.2
291,2019-01,21,6,0.6190476190476191,0.6666666666666666,0.2857142857142857
291,2019-02,10,2,0.3,0.1,0.2
291,2019-03,16,3,0.0625,0.125,0.1875
291,2019-04,14,4,0.35714285714285715,0.14285714285714285,0.2857142857142857
291,2019-05,8,3,0.375,0.125,0.375
291,2019-06,13,1,0.07692307692307693,0.23076923076923078,0.07692307692307693
291,2019-07,12,5,0.08333333333333333,0.08333333333333333,0.4166666666666667
291,2019-08,20,10,0.15,0.25,0.5
291,2019-09,23,4,0.30434782608695654,0.30434782608695654,0.17391304347826086
291,2019-10,16,12,0.125,0.25,0.75
291,2019-11,18,2,0.6111111111111112,0.8888888888888888,0.1111111111111111
291,2019-12,12,1,0.4166666666666667,0.6666666666666666,0.08333333333333333
291,2020-01,17,4,0.35294117647058826,0.6470588235294118,0.23529411764705882
291,2020-02,16,4,0.1875,0.4375,0.25
291,2020-03,8,3,0.25,0.25,0.375
291,2020-04,8,6,0.375,0.25,0.75
291,2020-05,11,2,0.2727272727272727,0.0,0.18181818181818182
291,2020-06,10,3,0.2,0.1,0.3
291,2020-07,11,3,0.2727272727272727,0.18181818181818182,0.2727272727272727
291,2020-08,8,4,0.25,0.0,0.5
291,2020-09,18,3,0.3333333333333333,0.1111111111111111,0.16666666666666666
291,2020-10,16,3,0.1875,0.6875,0.1875
291,2020-11,11,4,0.2727272727272727,0.2727272727272727,0.36363636363636365
291,2020-12,15,1,0.6,0.6666666666666666,0.06666666666666667
292,2019-01,23,5,0.5652173913043478,0.6956521739130435,0.21739130434782608
292,2019-02,17,5,0.35294117647058826,0.4117647058823529,0.29411764705882354
292,2019-03,14,2,0.2857142857142857,0.21428571428571427,0.14285714285714285
292,2019-04,19,8,0.21052631578947367,0.15789473684210525,0.42105263157894735
292,2019-05,23,10,0.043478260869565216,0.17391304347826086,0.43478260869565216
292,2019-06,16,6,0.0,0.25,0.375
292,2019-07,12,4,0.25,0.0,0.3333333333333333
292,2019-08,14,6,0.07142857142857142,0.07142857142857142,0.42857142857142855
292,2019-09,17,8,0.29411764705882354,0.11764705882352941,0.47058823529411764
292,2019-10,16,2,0.375,0.4375,0.125
292,2019-11,29,7,0.6896551724137931,0.7586206896551724,0.2413793103448276
292,2019-12,24,3,0.5416666666666666,0.6666666666666666,0.125
292,2020-01,18,4,0.4444444444444444,0.6666666666666666,0.2222222222222222
292,2020-02,15,2,0.4666666666666667,0.5333333333333333,0.13333333333333333
292,2020-03,14,4,0.21428571428571427,0.21428571428571427,0.2857142857142857
292,2020-04,3,0,0.3333333333333333,0.0,0.0
292,2020-05,9,3,0.0,0.0,0.3333333333333333
292,2020-06,17,8,0.11764705882352941,0.11764705882352941,0.47058823529411764
292,2020-07,12,2,0.16666666666666666,0.08333333333333333,0.16666666666666666
292,2020-08,16,3,0.125,0.3125,0.1875
292,2020-09,16,5,0.1875,0.0625,0.3125
292,2020-10,12,1,0.25,0.5,0.08333333333333333
292,2020-11,14,6,0.42857142857142855,0.42857142857142855,0.42857142857142855
292,2020-12,15,3,0.4666666666666667,0.8666666666666667,0.2
293,2019-01,15,2,0.4,0.4,0.13333333333333333
293,2019-02,10,2,0.4,0.4,0.2
293,2019-03,13,5,0.38461538461538464,0.23076923076923078,0.38461538461538464
293,2019-04,21,13,0.14285714285714285,0.09523809523809523,0.6190476190476191
293,2019-05,19,4,0.10526315789473684,0.21052631578947367,0.21052631578947367
293,2019-06,25,7,0.04,0.28,0.28
293,2019-07,26,10,0.23076923076923078,0.07692307692307693,0.38461538461538464
293,2019-08,20,11,0.35,0.3,0.55
293,2019-09,22,8,0.09090909090909091,0.22727272727272727,0.36363636363636365
293,2019-10,33,16,0.3939393939393939,0.5151515151515151,0.48484848484848486
293,2019-11,20,3,0.55,0.75,0.15
293,2019-12,15,4,0.4666666666666667,0.7333333333333333,0.26666666666666666
293,2020-01,18,8,0.3888888888888889,0.6111111111111112,0.4444444444444444
293,2020-02,13,6,0.23076923076923078,0.6923076923076923,0.46153846153846156
293,2020-03,11,2,0.18181818181818182,0.18181818181818182,0.18181818181818182
293,2020-04,8,2,0.125,0.25,0.25
293,2020-05,3,1,0.0,0.0,0.3333333333333333
293,2020-06,15,5,0.2,0.3333333333333333,0.3333333333333333
293,2020-07,12,3,0.25,0.16666666666666666,0.25
293,2020-08,17,6,0.29411764705882354,0.23529411764705882,0.35294117647058826
293,2020-09,27,17,0.25925925925925924,0.1111111111111111,0.6296296296296297
293,2020-10,19,5,0.3684210526315789,0.42105263157894735,0.2631578947368421
293,2020-11,14,4,0.2857142857142857,0.35714285714285715,0.2857142857142857
293,2020-12,18,5,0.4444444444444444,0.7222222222222222,0.2777777777777778
294,2019-01,22,3,0.45454545454545453,0.5909090909090909,0.13636363636363635
294,2019-02,31,5,0.2903225806451613,0.25806451612903225,0.16129032258064516
294,2019-03,22,5,0.22727272727272727,0.22727272727272727,0.22727272727272727
294,2019-04,19,5,0.05263157894736842,0.0,0.2631578947368421
294,2019-05,16,2,0.25,0.25,0.125
294,2019-06,18,7,0.1111111111111111,0.2777777777777778,0.3888888888888889
294,2019-07,23,4,0.08695652173913043,0.30434782608695654,0.17391304347826086
294,2019-08,19,8,0.10526315789473684,0.10526315789473684,0.42105263157894735
294,2019-09,17,5,0.23529411764705882,0.29411764705882354,0.29411764705882354
294,2019-10,24,0,0.20833333333333334,0.2916666666666667,0.0
294,2019-11,29,4,0.3103448275862069,0.6551724137931034,0.13793103448275862
294,2019-12,29,8,0.4482758620689655,0.6896551724137931,0.27586206896551724
294,2020-01,21,6,0.38095238095238093,0.38095238095238093,0.2857142857142857
294,2020-02,15,0,0.4,0.4,0.0
294,2020-03,13,1,0.07692307692307693,0.15384615384615385,0.07692307692307693
294,2020-04,5,0,0.4,0.4,0.0
294,2020-05,17,6,0.11764705882352941,0.0,0.35294117647058826
294,2020-06,9,5,0.1111111111111111,0.1111111111111111,0.5555555555555556
294,2020-07,21,9,0.14285714285714285,0.047619047619047616,0.42857142857142855
294,2020-08,15,4,0.06666666666666667,0.2,0.26666666666666666
294,2020-09,18,6,0.2777777777777778,0.16666666666666666,0.3333333333333333
294,2020-10,25,5,0.36,0.44,0.2
294,2020-11,14,4,0.42857142857142855,0.42857142857142855,0.2857142857142857
294,2020-12,15,5,0.5333333333333333,0.5333333333333333,0.3333333333333333
3,2019-01,63,10,0.5714285714285714,0.2698412698412698,0.15873015873015872
3,2019-02,53,10,0.4339622641509434,0.16981132075471697,0.18867924528301888
3,2019-03,52,12,0.40384615384615385,0.15384615384615385,0.23076923076923078
3,2019-04,68,5,0.20588235294117646,0.11764705882352941,0.07352941176470588
3,2019-05,70,15,0.14285714285714285,0.14285714285714285,0.21428571428571427
3,2019-06,63,7,0.09523809523809523,0.12698412698412698,0.1111111111111111
3,2019-07,70,9,0.2714285714285714,0.15714285714285714,0.12857142857142856
3,2019-08,62,8,0.1935483870967742,0.14516129032258066,0.12903225806451613
3,2019-09,68,13,0.25,0.07352941176470588,0.19117647058823528
3,2019-10,64,8,0.40625,0.21875,0.125
3,2019-11,54,6,0.5370370370370371,0.3333333333333333,0.1111111111111111
3,2019-12,51,9,0.5686274509803921,0.43137254901960786,0.17647058823529413
3,2020-01,45,10,0.6222222222222222,0.3111111111111111,0.2222222222222222
3,2020-02,59,4,0.3898305084745763,0.2033898305084746,0.06779661016949153
3,2020-03,45,7,0.37777777777777777,0.24444444444444444,0.15555555555555556
3,2020-04,21,3,0.14285714285714285,0.0,0.14285714285714285
3,2020-05,30,3,0.03333333333333333,0.03333333333333333,0.1
3,2020-06,49,4,0.10204081632653061,0.10204081632653061,0.08163265306122448
3,2020-07,54,7,0.12962962962962962,0.1111111111111111,0.12962962962962962
3,2020-08,51,8,0.23529411764705882,0.2549019607843137,0.1568627450980392
3,2020-09,60,8,0.25,0.16666666666666666,0.13333333333333333
3,2020-10,56,13,0.39285714285714285,0.42857142857142855,0.23214285714285715
3,2020-11,45,9,0.5111111111111111,0.2222222222222222,0.2
3,2020-12,50,8,0.44,0.44,0.16
30,2019-01,81,14,0.49382716049382713,0.4074074074074074,0.1728395061728395
30,2019-02,56,10,0.44642857142857145,0.2857142857142857,0.17857142857142858
30,2019-03,85,19,0.29411764705882354,0.23529411764705882,0.2235294117647059
30,2019-04,50,5,0.28,0.12,0.1
30,2019-05,85,21,0.16470588235294117,0.058823529411764705,0.24705882352941178
30,2019-06,80,9,0.0875,0.2625,0.1125
30,2019-07,76,11,0.11842105263157894,0.05263157894736842,0.14473684210526316
30,2019-08,64,10,0.203125,0.15625,0.15625
30,2019-09,99,13,0.36363636363636365,0.1717171717171717,0.13131313131313133
30,2019-10,78,10,0.4230769230769231,0.3333333333333333,0.1282051282051282
30,2019-11,105,13,0.45714285714285713,0.5142857142857142,0.12380952380952381
30,2019-12,89,10,0.42696629213483145,0.550561797752809,0.11235955056179775
30,2020-01,75,11,0.5333333333333333,0.29333333333333333,0.14666666666666667
30,2020-02,68,6,0.5147058823529411,0.3382352941176471,0.08823529411764706
30,2020-03,50,7,0.38,0.16,0.14
30,2020-04,22,3,0.22727272727272727,0.09090909090909091,0.13636363636363635
30,2020-05,66,10,0.030303030303030304,0.015151515151515152,0.15151515151515152
30,2020-06,58,11,0.10344827586206896,0.06896551724137931,0.1896551724137931
30,2020-07,87,16,0.14942528735632185,0.10344827586206896,0.1839080459770115
30,2020-08,88,9,0.14772727272727273,0.09090909090909091,0.10227272727272728
30,2020-09,67,7,0.23880597014925373,0.08955223880597014,0.1044776119402985
30,2020-10,73,11,0.3698630136986301,0.3287671232876712,0.1506849315068493
30,2020-11,75,13,0.49333333333333335,0.36,0.17333333333333334
30,2020-12,69,11,0.6231884057971014,0.6521739130434783,0.15942028985507245
300,2019-01,219,46,0.5159817351598174,0.319634703196347,0.2100456621004566
300,2019-02,208,33,0.3701923076923077,0.22115384615384615,0.15865384615384615
300,2019-03,202,31,0.3316831683168317,0.23267326732673269,0.15346534653465346
300,2019-04,189,34,0.2222222222222222,0.13227513227513227,0.17989417989417988
300,2019-05,228,37,0.2324561403508772,0.16228070175438597,0.16228070175438597
300,2019-06,215,39,0.1813953488372093,0.24186046511627907,0.1813953488372093
300,2019-07,214,41,0.17289719626168223,0.11214953271028037,0.19158878504672897
300,2019-08,168,39,0.17857142857142858,0.10714285714285714,0.23214285714285715
300,2019-09,200,26,0.25,0.17,0.13
300,2019-10,235,39,0.3702127659574468,0.4425531914893617,0.16595744680851063
300,2019-11,270,49,0.5111111111111111,0.5851851851851851,0.1814814814814815
300,2019-12,275,44,0.48363636363636364,0.509090909090909,0.16
300,2020-01,229,32,0.4978165938864629,0.3624454148471616,0.13973799126637554
300,2020-02,199,33,0.36683417085427134,0.4371859296482412,0.1658291457286432
300,2020-03,113,18,0.30973451327433627,0.2920353982300885,0.1592920353982301
300,2020-04,59,14,0.13559322033898305,0.05084745762711865,0.23728813559322035
300,2020-05,85,26,0.2235294117647059,0.011764705882352941,0.3058823529411765
300,2020-06,79,24,0.189873417721519,0.27848101265822783,0.3037974683544304
300,2020-07,139,29,0.2158273381294964,0.20863309352517986,0.20863309352517986
300,2020-08,164,37,0.27439024390243905,0.25609756097560976,0.22560975609756098
300,2020-09,180,42,0.25555555555555554,0.09444444444444444,0.23333333333333334
300,2020-10,191,27,0.41361256544502617,0.38219895287958117,0.14136125654450263
300,2020-11,177,34,0.4067796610169492,0.384180790960452,0.192090395480226
300,2020-12,186,26,0.510752688172043,0.5268817204301075,0.13978494623655913
302,2019-01,59,8,0.3728813559322034,0.3220338983050847,0.13559322033898305
302,2019-02,53,7,0.41509433962264153,0.2641509433962264,0.1320754716981132
302,2019-03,48,10,0.3333333333333333,0.2916666666666667,0.20833333333333334
302,2019-04,29,6,0.1724137931034483,0.1724137931034483,0.20689655172413793
302,2019-05,43,7,0.09302325581395349,0.18604651162790697,0.16279069767441862
302,2019-06,51,13,0.0784313725490196,0.19607843137254902,0.2549019607843137
302,2019-07,37,8,0.08108108108108109,0.10810810810810811,0.21621621621621623
302,2019-08,43,8,0.11627906976744186,0.11627906976744186,0.18604651162790697
302,2019-09,48,9,0.20833333333333334,0.16666666666666666,0.1875
302,2019-10,61,12,0.3442622950819672,0.29508196721311475,0.19672131147540983
302,2019-11,56,5,0.5178571428571429,0.48214285714285715,0.08928571428571429
302,2019-12,44,6,0.5,0.45454545454545453,0.13636363636363635
302,2020-01,50,11,0.44,0.48,0.22
302,2020-02,41,7,0.3902439024390244,0.4634146341463415,0.17073170731707318
302,2020-03,19,3,0.10526315789473684,0.10526315789473684,0.15789473684210525
302,2020-04,8,2,0.375,0.0,0.25
302,2020-05,22,5,0.18181818181818182,0.0,0.22727272727272727
302,2020-06,24,8,0.08333333333333333,0.16666666666666666,0.3333333333333333
302,2020-07,22,5,0.2727272727272727,0.2727272727272727,0.22727272727272727
302,2020-08,42,15,0.2857142857142857,0.11904761904761904,0.35714285714285715
302,2020-09,38,6,0.21052631578947367,0.10526315789473684,0.15789473684210525
302,2020-10,53,9,0.2641509433962264,0.4528301886792453,0.16981132075471697
302,2020-11,41,6,0.34146341463414637,0.36585365853658536,0.14634146341463414
302,2020-12,31,3,0.5483870967741935,0.7096774193548387,0.0967741935483871
303,2019-01,33,11,0.5454545454545454,0.30303030303030304,0.3333333333333333
303,2019-02,34,5,0.4411764705882353,0.23529411764705882,0.14705882352941177
303,2019-03,39,10,0.41025641025641024,0.15384615384615385,0.2564102564102564
303,2019-04,47,16,0.23404255319148937,0.1276595744680851,0.3404255319148936
303,2019-05,27,4,0.2222222222222222,0.2222222222222222,0.14814814814814814
303,2019-06,31,6,0.0967741935483871,0.3548387096774194,0.1935483870967742
303,2019-07,41,9,0.1951219512195122,0.07317073170731707,0.21951219512195122
303,2019-08,30,4,0.16666666666666666,0.13333333333333333,0.13333333333333333
303,2019-09,30,3,0.26666666666666666,0.23333333333333334,0.1
303,2019-10,47,8,0.5106382978723404,0.46808510638297873,0.1702127659574468
303,2019-11,24,2,0.5416666666666666,0.75,0.08333333333333333
303,2019-12,28,4,0.5714285714285714,0.5357142857142857,0.14285714285714285
303,2020-01,46,14,0.5,0.4782608695652174,0.30434782608695654
303,2020-02,29,7,0.41379310344827586,0.4482758620689655,0.2413793103448276
303,2020-03,17,5,0.17647058823529413,0.47058823529411764,0.29411764705882354
303,2020-04,8,6,0.5,0.0,0.75
303,2020-05,11,5,0.2727272727272727,0.0,0.45454545454545453
303,2020-06,15,6,0.06666666666666667,0.06666666666666667,0.4
303,2020-07,12,2,0.08333333333333333,0.16666666666666666,0.16666666666666666
303,2020-08,35,6,0.2,0.14285714285714285,0.17142857142857143
303,2020-09,35,7,0.2571428571428571,0.08571428571428572,0.2
303,2020-10,34,14,0.3235294117647059,0.3235294117647059,0.4117647058823529
303,2020-11,31,9,0.41935483870967744,0.5161290322580645,0.2903225806451613
303,2020-12,19,4,0.631578947368421,0.5263157894736842,0.21052631578947367
305,2019-01,39,6,0.4358974358974359,0.38461538461538464,0.15384615384615385
305,2019-02,43,8,0.4186046511627907,0.06976744186046512,0.18604651162790697
305,2019-03,48,7,0.375,0.2916666666666667,0.14583333333333334
305,2019-04,42,5,0.2857142857142857,0.14285714285714285,0.11904761904761904
305,2019-05,47,9,0.0425531914893617,0.1702127659574468,0.19148936170212766
305,2019-06,45,6,0.17777777777777778,0.3333333333333333,0.13333333333333333
305,2019-07,39,7,0.02564102564102564,0.10256410256410256,0.1794871794871795
305,2019-08,42,9,0.2857142857142857,0.047619047619047616,0.21428571428571427
305,2019-09,48,10,0.2916666666666667,0.22916666666666666,0.20833333333333334
305,2019-10,47,7,0.3829787234042553,0.2978723404255319,0.14893617021276595
305,2019-11,76,15,0.4868421052631579,0.631578947368421,0.19736842105263158
305,2019-12,54,13,0.5740740740740741,0.7037037037037037,0.24074074074074073
305,2020-01,66,9,0.4696969696969697,0.2878787878787879,0.13636363636363635
305,2020-02,48,10,0.3958333333333333,0.375,0.20833333333333334
305,2020-03,36,8,0.19444444444444445,0.19444444444444445,0.2222222222222222
305,2020-04,22,5,0.2727272727272727,0.13636363636363635,0.22727272727272727
305,2020-05,24,6,0.16666666666666666,0.0,0.25
305,2020-06,18,1,0.2777777777777778,0.3888888888888889,0.05555555555555555
305,2020-07,28,7,0.32142857142857145,0.07142857142857142,0.25
305,2020-08,53,11,0.3018867924528302,0.16981132075471697,0.20754716981132076
305,2020-09,52,11,0.21153846153846154,0.057692307692307696,0.21153846153846154
305,2020-10,56,17,0.4642857142857143,0.4107142857142857,0.30357142857142855
305,2020-11,57,8,0.40350877192982454,0.42105263157894735,0.14035087719298245
305,2020-12,43,4,0.5116279069767442,0.5116279069767442,0.09302325581395349
306,2019-01,19,3,0.5263157894736842,0.21052631578947367,0.15789473684210525
306,2019-02,19,6,0.15789473684210525,0.10526315789473684,0.3157894736842105
306,2019-03,20,1,0.25,0.1,0.05
306,2019-04,19,4,0.21052631578947367,0.21052631578947367,0.21052631578947367
306,2019-05,17,1,0.11764705882352941,0.058823529411764705,0.058823529411764705
306,2019-06,17,2,0.23529411764705882,0.29411764705882354,0.11764705882352941
306,2019-07,27,6,0.14814814814814814,0.1111111111111111,0.2222222222222222
306,2019-08,15,1,0.13333333333333333,0.0,0.06666666666666667
306,2019-09,26,3,0.19230769230769232,0.2692307692307692,0.11538461538461539
306,2019-10,21,3,0.3333333333333333,0.42857142857142855,0.14285714285714285
306,2019-11,34,8,0.5882352941176471,0.6764705882352942,0.23529411764705882
306,2019-12,32,4,0.4375,0.40625,0.125
306,2020-01,21,1,0.47619047619047616,0.38095238095238093,0.047619047619047616
306,2020-02,19,0,0.47368421052631576,0.3157894736842105,0.0
306,2020-03,10,3,0.2,0.3,0.3
306,2020-04,6,4,0.16666666666666666,0.0,0.6666666666666666
306,2020-05,15,3,0.06666666666666667,0.0,0.2
306,2020-06,10,3,0.1,0.2,0.3
306,2020-07,20,5,0.25,0.25,0.25
306,2020-08,24,7,0.125,0.16666666666666666,0.2916666666666667
306,2020-09,16,4,0.1875,0.0625,0.25
306,2020-10,25,2,0.4,0.36,0.08
306,2020-11,23,4,0.4782608695652174,0.391304347826087,0.17391304347826086
306,2020-12,15,5,0.4666666666666667,0.6666666666666666,0.3333333333333333
